ip_address,progress,date,time,id,conf_scale,gender,age,seen_video_before,video,lineup,lineup_response,accuracy,confidence_bin,response
68.63.232.46,100,2019-07-23,12:35:52,R_2Qo1cHXiOUQol7R,90,Female,72,2,173,173,5,correct,high,correct identification
69.254.74.138,100,2019-07-23,12:35:55,R_1H7VdrddWHLKx9m,78,Female,29,2,173,164,3,incorrect,medium,ta filler id
71.71.70.238,100,2019-07-23,12:35:56,R_6XPzC9vilcp0Gid,50,Female,26,NA,176,170,4,incorrect,low,ta filler id
168.150.2.4,100,2019-07-23,12:35:58,R_0GO9rayojENIIhz,70,Female,26,NA,164,164,3,incorrect,medium,tp filler id
104.48.184.101,100,2019-07-23,12:36:34,R_3Pk7r2PMDrHPLji,81,Male,44,2,164,173,7,correct,high,correct rejection
71.168.104.126,100,2019-07-23,12:37:05,R_2CqTIghVmqJozXO,100,Male,36,2,176,176,6,correct,high,correct identification
161.97.241.24,100,2019-07-23,12:37:06,R_2AEDpnErrbi6ixR,75,Male,35,2,170,170,3,correct,medium,correct identification
35.0.60.47,100,2019-07-23,12:37:07,R_1pKhPa9cLZLuHAq,90,Female,22,2,173,164,7,correct,high,correct rejection
73.240.7.235,100,2019-07-23,12:37:42,R_1d484u4wjPzagZT,60,Female,24,NA,170,170,3,correct,medium,correct identification
75.3.77.175,100,2019-07-23,12:37:47,R_3Gr1YPRFxpej1SX,9,Male,38,2,170,176,1,incorrect,low,ta filler id
104.219.198.194,100,2019-07-23,12:37:53,R_DwNG0P0IQcu0vDj,35,Male,47,2,176,170,1,incorrect,low,ta filler id
73.126.175.148,100,2019-07-23,12:37:59,R_1g2aaZ8ac0GgBAp,80,Female,36,2,164,173,7,correct,medium,correct rejection
72.227.174.251,100,2019-07-23,12:38:10,R_2OPypdw8uS9Ve6w,100,Male,27,2,173,173,2,incorrect,high,tp filler id
69.253.159.84,100,2019-07-23,12:38:57,R_2dtJ5uGZVzIkePg,40,Female,33,NA,176,176,6,correct,low,correct identification
98.21.156.86,100,2019-07-23,12:39:08,R_1BRxsnJJWAsfDMu,80,Female,67,2,176,176,7,incorrect,medium,incorrect rejection
184.167.62.169,100,2019-07-23,12:39:14,R_3h9DEFVrJwaIFbm,94,Male,27,2,170,170,3,correct,high,correct identification
104.58.119.181,100,2019-07-23,12:39:16,R_1eqRWoxOu47J5BF,10,Female,45,2,170,176,7,correct,low,correct rejection
99.26.148.250,100,2019-07-23,12:39:29,R_9M6vcUe4QwwHuKt,30,Male,39,NA,164,164,3,incorrect,low,tp filler id
76.89.243.18,100,2019-07-23,12:39:35,R_WAw7dBsypzIZutH,70,Female,62,2,173,173,5,correct,medium,correct identification
173.134.211.89,100,2019-07-23,12:39:57,R_2tl4jJ5Pg0POg3F,70,Female,41,2,164,173,2,incorrect,medium,ta filler id
73.91.206.91,100,2019-07-23,12:39:59,R_1n6nhb0yA4PjiSy,72,Female,28,NA,170,170,5,incorrect,medium,tp filler id
71.196.63.202,100,2019-07-23,12:40:04,R_0CJZoQq8Vp13dcJ,61,Female,23,NA,173,164,3,incorrect,medium,ta filler id
108.215.57.12,100,2019-07-23,12:40:38,R_p0KXH96jBotWCt3,25,Female,28,NA,176,170,7,correct,low,correct rejection
216.49.22.25,100,2019-07-23,12:40:48,R_uqvCNCOA0C5eRe9,0,Female,40,NA,170,176,7,correct,low,correct rejection
100.16.32.110,100,2019-07-23,12:41:02,R_1kOEwXx2jMkjy1d,65,Male,45,NA,164,164,6,correct,medium,correct identification
65.211.20.74,100,2019-07-23,12:41:22,R_2uq8e6OsjLLEhdM,75,Male,25,NA,170,176,7,correct,medium,correct rejection
24.115.223.131,100,2019-07-23,12:41:41,R_1MVRzGCvAqMuHIj,95,Male,28,NA,170,176,7,correct,high,correct rejection
108.89.152.126,100,2019-07-23,12:41:46,R_1nOpzEpqdlQ3t4E,51,Male,35,NA,176,176,2,incorrect,medium,tp filler id
99.35.151.121,100,2019-07-23,12:43:00,R_yJgqEFRXZoVC493,92,Female,40,NA,164,173,1,incorrect,high,ta filler id
208.107.238.93,100,2019-07-23,12:43:09,R_szga5iyMYA7QnMl,80,Female,27,NA,173,173,5,correct,medium,correct identification
174.55.246.24,100,2019-07-23,12:43:16,R_2TQQkY2wtJePsbE,80,Female,38,NA,164,164,7,incorrect,medium,incorrect rejection
174.237.134.248,100,2019-07-23,12:43:18,R_3gT6WI9RPnZaByf,25,Female,70,2,176,176,4,incorrect,low,tp filler id
173.22.160.69,100,2019-07-23,12:43:30,R_2CUqRlvDaIvOS5I,55,Female,47,NA,170,176,4,incorrect,medium,ta filler id
108.17.82.177,100,2019-07-23,12:44:11,R_2fkB6vWK95T0w7P,81,Male,56,2,173,164,6,incorrect,high,ta filler id
74.62.185.1,100,2019-07-23,12:44:40,R_2yaC7TvRqCf5tOU,97,Male,70,NA,173,173,5,correct,high,correct identification
209.57.32.30,100,2019-07-23,12:44:53,R_6thpWdroI5DxNQZ,71,Female,26,NA,164,164,5,incorrect,medium,tp filler id
68.71.165.170,100,2019-07-23,12:45:12,R_2QMaz6HxXVOkTbl,71,Male,38,NA,164,164,7,incorrect,medium,incorrect rejection
71.84.250.107,100,2019-07-23,12:45:21,R_1NC8Yh5F68Fh1h0,85,Female,35,2,173,173,5,correct,high,correct identification
208.105.133.38,100,2019-07-23,12:45:39,R_1HdSBDIRJMVhFc8,78,Male,57,2,164,173,7,correct,medium,correct rejection
99.8.11.13,100,2019-07-23,12:45:53,R_3ML4YnjSuZO2WHP,72,Male,41,NA,176,170,7,correct,medium,correct rejection
184.4.125.49,100,2019-07-23,12:46:30,R_1kOBOGmAAGFt2jw,75,Male,43,2,173,164,2,incorrect,medium,ta filler id
23.117.102.219,100,2019-07-23,12:46:31,R_2y7xMKuyf8AE6FP,20,Female,67,2,176,176,4,incorrect,low,tp filler id
70.160.249.180,100,2019-07-23,12:47:22,R_6MxOxVXcXPZz9pn,100,Female,28,NA,170,176,7,correct,high,correct rejection
76.25.129.168,100,2019-07-23,12:48:45,R_2wB4Wmgt8GyxsWB,39,Male,58,NA,173,173,5,correct,low,correct identification
166.6.185.148,100,2019-07-23,12:48:50,R_qU5wwOhP3OJbhM5,58,Male,60,2,170,170,7,incorrect,medium,incorrect rejection
99.203.46.172,100,2019-07-23,12:49:25,R_3NCGCGkIKitlpnn,86,Female,35,2,176,170,7,correct,high,correct rejection
71.28.246.69,100,2019-07-23,12:52:14,R_1gp7L0swinCFfb0,75,Female,59,2,164,164,3,incorrect,medium,tp filler id
172.14.118.218,100,2019-07-23,12:53:14,R_w0N6cKoivkqNN5f,100,Female,34,2,173,173,5,correct,high,correct identification
104.33.240.212,100,2019-07-23,12:53:17,R_3nf37bmT3BhzmxA,55,Female,29,NA,170,176,1,incorrect,medium,ta filler id
216.134.248.23,100,2019-07-23,12:53:44,R_DvqpTMsArQHnEqZ,30,Female,29,NA,164,173,4,incorrect,low,ta filler id
67.140.0.121,100,2019-07-23,12:55:01,R_5hkz9r599W1lrt7,80,Male,25,NA,164,164,3,incorrect,medium,tp filler id
107.182.34.241,100,2019-07-23,12:55:07,R_32Pyw6ExUeaU6eU,8,Female,30,NA,164,173,7,correct,low,correct rejection
173.171.107.4,100,2019-07-23,12:58:00,R_aXIPwC4JAExElbj,91,Female,28,NA,176,176,6,correct,high,correct identification
104.231.86.33,100,2019-07-23,12:58:27,R_290V5yHbh5GAzZU,55,Male,47,2,170,170,1,incorrect,medium,tp filler id
98.250.108.50,100,2019-07-23,13:00:12,R_VVvx9u5pX8qas9P,90,Male,47,2,164,164,6,correct,high,correct identification
185.20.99.219,100,2019-07-23,13:00:44,R_1etvTe6L2iFDswA,75,Female,24,2,164,173,7,correct,medium,correct rejection
96.50.90.179,100,2019-07-23,13:00:56,R_2V9C7dFSbx7xyCk,90,Female,40,NA,170,176,7,correct,high,correct rejection
67.249.45.156,100,2019-07-23,13:03:15,R_3LdIwYn3emtenMa,85,Female,47,NA,170,170,1,incorrect,high,tp filler id
71.84.234.205,100,2019-07-23,13:03:37,R_2w4xX4WrkD8iQIX,75,Female,52,NA,164,164,6,correct,medium,correct identification
72.207.208.145,100,2019-07-23,13:04:48,R_3GvSjvjmCtKRize,82,Female,30,NA,176,170,7,correct,high,correct rejection
174.60.220.122,100,2019-07-23,13:05:01,R_2XdE0086cldBf6f,30,Male,28,NA,176,176,7,incorrect,low,incorrect rejection
71.84.201.36,100,2019-07-23,13:08:20,R_1pMet1HD1jc1X0m,86,Female,44,NA,170,176,3,incorrect,high,ta filler id
75.110.197.251,100,2019-07-23,13:09:33,R_PHgoiaaig6pGhrj,20,Female,23,2,164,173,7,correct,low,correct rejection
8.30.81.2,100,2019-07-23,13:18:49,R_yjy9SfEQ3aYoU49,85,Male,28,NA,170,170,3,correct,high,correct identification
204.38.4.80,100,2019-07-23,13:19:10,R_24P11KhG7IKCzPa,50,Female,39,2,173,173,1,incorrect,low,tp filler id
75.3.110.162,100,2019-07-23,13:22:04,R_3kyOM5I7uVTOccF,91,Male,34,2,173,164,7,correct,high,correct rejection
69.181.112.124,100,2019-07-23,13:23:17,R_1q4agLVAeb0u4kz,15,Female,48,NA,164,173,2,incorrect,low,ta filler id
172.10.23.69,100,2019-07-23,13:23:34,R_1C6LSmdJ9DLj7NL,98,Female,28,2,164,164,6,correct,high,correct identification
204.108.77.39,100,2019-07-23,13:25:01,R_2rSKbEs4mpmlSVq,100,Male,37,NA,170,170,3,correct,high,correct identification
206.80.128.24,100,2019-07-23,13:25:48,R_1DO2wAH0XfVeEth,53,Male,48,NA,173,173,2,incorrect,medium,tp filler id
63.155.139.191,100,2019-07-23,13:27:53,R_qznztKOVCHtL5q9,97,Female,40,NA,164,173,7,correct,high,correct rejection
73.107.155.18,100,2019-07-23,13:28:29,R_3oyxYmrRBqNGnC8,59,Female,25,NA,173,173,5,correct,medium,correct identification
75.189.40.179,100,2019-07-23,13:31:44,R_29gIfy05PmsQBeL,90,Female,55,NA,173,164,7,correct,high,correct rejection
96.67.176.49,100,2019-07-23,13:33:17,R_3OewDpY7oYXYWD0,82,Male,34,NA,176,170,7,correct,high,correct rejection
173.92.97.247,100,2019-07-23,13:36:40,R_1gcDB5jhM9EasUe,90,Male,24,NA,176,176,6,correct,high,correct identification
107.198.59.190,100,2019-07-23,13:44:47,R_cOvdv7dJ5jPzDyh,94,Female,29,2,176,170,7,correct,high,correct rejection
24.18.120.120,100,2019-07-23,13:56:15,R_3KZ3x71aMc1eYtJ,70,Female,31,NA,173,164,7,correct,medium,correct rejection
209.102.245.47,100,2019-10-03,03:28:40,R_1fjQiYn50GB9ICr,65,Female,26,NA,164,173,7,correct,medium,correct rejection
86.22.41.43,100,2019-10-03,03:28:52,R_2dWlZRtDh0WYHdm,61,Female,36,NA,176,176,3,incorrect,medium,tp filler id
74.230.36.83,100,2019-10-03,03:30:32,R_2CQ7eU1U77rVNXT,73,Female,46,NA,164,164,6,correct,medium,correct identification
97.104.68.166,100,2019-10-03,03:31:00,R_1JJwo8Wj8NYpdgS,75,Male,49,2,176,176,6,correct,medium,correct identification
69.206.196.54,100,2019-10-03,03:32:38,R_1Eg59pYACPSqRMI,28,Female,39,NA,170,176,7,correct,low,correct rejection
97.88.229.41,100,2019-10-03,03:33:32,R_RJFSSI5ae9Xd3vH,85,Male,39,2,170,170,3,correct,high,correct identification
69.136.175.28,100,2019-10-03,03:34:05,R_1GIgpDD3lVlRykb,70,Female,24,NA,173,164,7,correct,medium,correct rejection
98.218.37.196,100,2019-10-03,03:34:13,R_1IXFFgifSeMi9tz,100,Female,19,NA,170,176,7,correct,high,correct rejection
174.97.198.32,100,2019-10-03,03:34:29,R_DH15wwpAOdaSHAJ,70,Female,33,2,173,173,5,correct,medium,correct identification
67.249.189.129,100,2019-10-03,03:35:36,R_1gIPbyU3Wg3fJ84,4,Male,63,2,170,176,7,correct,low,correct rejection
73.58.159.151,100,2019-10-03,03:35:56,R_1QJyMJMrk1xqInH,80,Male,27,NA,170,170,3,correct,medium,correct identification
107.77.203.143,100,2019-10-03,03:36:00,R_2EbB6Bnv9wub9Wq,90,Male,37,NA,173,173,5,correct,high,correct identification
173.91.145.250,100,2019-10-03,03:36:08,R_3flsokTKhse8smI,20,Male,29,2,176,170,7,correct,low,correct rejection
75.141.171.87,100,2019-10-03,03:36:42,R_27J1mcW7lFWep6j,10,Male,34,NA,164,164,6,correct,low,correct identification
176.252.74.238,100,2019-10-03,03:37:06,R_2bQzd5FIsADVfrv,80,Male,34,2,176,170,7,correct,medium,correct rejection
154.157.43.249,100,2019-10-03,03:37:19,R_SH06zTGbrP5ng6R,100,Female,24,NA,164,164,3,incorrect,high,tp filler id
73.208.236.246,100,2019-10-03,03:39:02,R_24bcZyh6Cdro9Lb,80,Female,48,2,170,170,6,incorrect,medium,tp filler id
172.2.146.225,100,2019-10-03,03:39:17,R_3nCpAjYtJjHm9m4,85,Female,61,2,176,176,7,incorrect,high,incorrect rejection
185.144.158.97,100,2019-10-03,03:39:59,R_2TWNDMh87pTeFQ0,82,Male,23,NA,173,164,4,incorrect,high,ta filler id
76.88.104.229,100,2019-10-03,03:42:43,R_1ewqwFiwtXEN3Ce,75,Male,26,NA,164,173,5,incorrect,medium,ta filler id
75.151.82.106,100,2019-10-03,03:43:38,R_ysCkI1w7CRBJtzH,75,Female,34,2,164,173,7,correct,medium,correct rejection
75.109.152.27,100,2019-10-03,03:46:14,R_3gObEoXkHfkDY3F,70,Male,63,2,173,164,7,correct,medium,correct rejection
108.5.230.203,100,2019-10-03,03:47:04,R_3PTbf02pe4xsCkv,80,Male,44,2,173,173,5,correct,medium,correct identification
107.77.229.150,100,2019-10-03,03:47:07,R_3GoDLkbKY63KrXl,100,Female,49,2,173,173,5,correct,high,correct identification
173.138.6.148,100,2019-10-03,03:47:36,R_AMa8z9iN1nTjIwV,82,Female,44,2,170,170,3,correct,high,correct identification
75.185.19.216,100,2019-10-03,03:50:18,R_2bHMHqtg1tRM6IE,90,Male,29,2,173,173,5,correct,high,correct identification
98.240.129.93,100,2019-10-03,03:50:50,R_2zhTneBQc8vh4T1,65,Male,57,NA,176,170,7,correct,medium,correct rejection
112.141.210.200,100,2019-10-03,03:51:29,R_3gSMgnYkodZtdtV,31,Female,45,2,164,164,7,incorrect,low,incorrect rejection
100.16.6.146,100,2019-10-03,03:52:18,R_1fcN2wHOFezxNAa,100,Male,32,NA,164,173,7,correct,high,correct rejection
50.122.158.6,100,2019-10-03,03:52:56,R_1Nyyo4VAYSuMKYt,1,Male,48,NA,170,170,3,correct,low,correct identification
99.74.219.213,100,2019-10-03,03:54:33,R_2ZTuP98GRWaVM6y,20,Male,40,NA,173,164,7,correct,low,correct rejection
72.240.215.207,100,2019-10-03,03:54:57,R_2s72G9rgwk9HYbm,75,Male,39,NA,164,173,6,incorrect,medium,ta filler id
98.155.162.176,100,2019-10-03,03:55:52,R_AMQAJNi8fXLVlmN,66,Female,22,2,173,164,7,correct,medium,correct rejection
70.118.130.98,100,2019-10-03,03:56:34,R_3GwcrKNOD98Pxih,40,Female,25,NA,164,173,6,incorrect,low,ta filler id
108.243.20.180,100,2019-10-03,04:00:06,R_2QPxHsTRGEHP827,100,Female,46,NA,173,173,5,correct,high,correct identification
206.130.52.2,100,2019-10-03,04:00:24,R_yUdw7b4iuyDEN0J,80,Female,46,2,176,170,4,incorrect,medium,ta filler id
107.9.61.100,100,2019-10-03,04:02:33,R_1MMr8jJiIvdzygo,95,Female,58,2,173,173,5,correct,high,correct identification
24.91.176.220,100,2019-10-03,04:05:42,R_21aJScAsplM74Oe,9,Male,34,2,176,170,7,correct,low,correct rejection
45.4.197.49,100,2019-10-03,04:06:51,R_3dWaxFK8VSt9S1O,72,Male,28,2,173,164,2,incorrect,medium,ta filler id
75.167.45.73,100,2019-10-03,04:07:43,R_ZwuX9xLeVBNX2mJ,60,Female,29,NA,164,164,5,incorrect,medium,tp filler id
70.190.71.6,100,2019-10-03,04:09:53,R_2VDCSqUieMtDS7F,100,Male,23,2,176,170,7,correct,high,correct rejection
68.84.214.49,100,2019-10-03,04:10:54,R_1mIvsrCDBCIJmKo,100,Female,46,NA,176,176,6,correct,high,correct identification
173.68.81.43,100,2019-10-03,04:12:16,R_1N7XcZkmh7PzX8J,70,Male,31,2,173,164,5,incorrect,medium,ta filler id
75.191.68.206,100,2019-10-03,04:13:51,R_1eE3Yw1mohtMHz2,90,Male,37,NA,164,173,7,correct,high,correct rejection
173.80.204.72,100,2019-10-03,04:14:48,R_23VRqImpuOuSHrp,100,Male,44,NA,173,173,5,correct,high,correct identification
173.115.57.195,100,2019-10-03,04:14:51,R_CdJFjDZtCO2EnTj,90,Male,31,NA,176,170,7,correct,high,correct rejection
107.147.153.30,100,2019-10-03,04:19:20,R_tMrMEaM9a4n3w4h,30,Male,27,2,164,173,7,correct,low,correct rejection
75.89.209.120,100,2019-10-03,04:20:18,R_UtkPJylxG9LuSjf,100,Male,45,NA,170,170,3,correct,high,correct identification
69.244.224.10,100,2019-10-03,04:22:04,R_1Id9GHhPOblIS2h,75,Female,53,NA,173,173,5,correct,medium,correct identification
173.73.155.8,100,2019-10-03,04:23:20,R_zfnsBoFjcxy9n3j,50,Male,44,NA,164,164,6,correct,low,correct identification
73.207.149.206,100,2019-10-03,04:26:05,R_1j8RaNc8UZE3X9Q,90,Male,20,2,173,164,7,correct,high,correct rejection
99.89.113.118,100,2019-10-03,04:28:00,R_b96oKGWohwP0qDn,75,Female,57,2,176,170,4,incorrect,medium,ta filler id
68.202.71.76,100,2019-10-03,04:31:25,R_3QDwSRSyowqEHy8,52,Male,41,NA,164,164,7,incorrect,medium,incorrect rejection
99.112.243.28,100,2019-10-03,04:32:31,R_rrUPUZp1JX6hmEx,13,Female,48,NA,173,164,7,correct,low,correct rejection
69.125.65.103,100,2019-10-03,04:35:28,R_2BrFctmhqb1RQEP,80,Male,36,2,176,176,6,correct,medium,correct identification
45.21.73.114,100,2019-10-03,04:36:23,R_33kzQsmmLjDqN1R,97,Female,53,2,164,173,2,incorrect,high,ta filler id
97.95.51.4,100,2019-10-03,04:36:59,R_3IVRl7IRLbCGPim,75,Male,66,2,170,176,7,correct,medium,correct rejection
65.128.26.141,100,2019-10-03,04:39:09,R_2UXVpGNYarZbcre,33,Male,52,NA,164,164,7,incorrect,low,incorrect rejection
208.189.216.246,100,2019-10-03,04:40:28,R_2cvB2S9GrZZ4xQ0,80,Male,49,2,176,176,6,correct,medium,correct identification
173.17.53.137,100,2019-10-03,04:40:42,R_2cwT65evpPFgUi7,50,Male,32,2,176,170,4,incorrect,low,ta filler id
107.11.249.93,100,2019-10-03,04:44:17,R_2vhQzmi5W7uJ1iu,80,Male,49,NA,170,176,6,incorrect,medium,ta filler id
73.86.105.38,100,2019-10-03,04:44:19,R_1OO9vMqTQXozlcg,50,Male,47,NA,164,173,7,correct,low,correct rejection
77.103.170.70,100,2019-10-03,04:44:57,R_2ebAuqSHOmkqVv0,29,Female,21,2,176,170,1,incorrect,low,ta filler id
70.121.173.179,100,2019-10-03,04:45:03,R_2dhUL0E33y6eyA7,99,Female,34,2,164,173,7,correct,high,correct rejection
2.218.44.53,100,2019-10-03,04:45:05,R_2rNP26eYBsO1q5Z,41,Female,37,NA,164,164,3,incorrect,low,tp filler id
68.174.243.70,100,2019-10-03,04:45:26,R_3O8lUF1FH6KULJ5,72,Female,33,2,164,173,7,correct,medium,correct rejection
100.6.177.30,100,2019-10-03,04:45:41,R_1jCzCRvjEibwd8z,70,Male,32,NA,164,164,6,correct,medium,correct identification
174.19.97.111,100,2019-10-03,04:46:58,R_3ER1LssvVTdytM7,85,Male,50,NA,173,173,5,correct,high,correct identification
98.26.180.59,100,2019-10-03,04:47:31,R_xgBVLS564VgeD5v,100,Female,30,NA,173,164,5,incorrect,high,ta filler id
107.129.64.86,100,2019-10-03,04:48:33,R_2QmGV84pKJvOhPj,95,Female,41,NA,164,173,7,correct,high,correct rejection
72.51.231.125,100,2019-10-03,04:50:31,R_eOFiRpaVYNaDXrz,99,Female,39,NA,176,176,6,correct,high,correct identification
69.8.133.2,100,2019-10-03,04:51:44,R_1FPRACwUkZFgW9k,80,Male,41,NA,164,173,7,correct,medium,correct rejection
107.12.1.149,100,2019-10-03,04:53:03,R_3JqJgM20KkBOlYU,24,Female,40,NA,170,170,7,incorrect,low,incorrect rejection
165.166.60.98,100,2019-10-03,04:53:26,R_31XAI90l3204eod,96,Male,39,NA,170,176,7,correct,high,correct rejection
71.88.18.103,100,2019-10-03,04:53:43,R_1g2rcLKPS69SOtn,60,Female,48,2,170,170,3,correct,medium,correct identification
173.67.202.55,100,2019-10-03,04:55:16,R_aeNvlPhELlZnpnP,91,Male,60,NA,173,164,7,correct,high,correct rejection
24.238.85.173,100,2019-10-03,04:55:50,R_28OEWIDjXhKQj6D,55,Female,29,2,164,164,2,incorrect,medium,tp filler id
66.41.206.190,100,2019-10-03,04:56:31,R_2ATpd6MCbtNqL2P,85,Male,54,2,176,170,7,correct,high,correct rejection
100.4.121.134,100,2019-10-03,04:59:27,R_3R3HvY59jjowXk2,100,Female,36,NA,173,173,5,correct,high,correct identification
68.115.100.65,100,2019-10-03,05:02:07,R_cYoAoJPbGPnAb17,66,Female,54,2,164,173,7,correct,medium,correct rejection
161.69.123.10,100,2019-10-03,05:04:35,R_1GTFIrgJ9Rhqo03,50,Male,36,NA,170,170,7,incorrect,low,incorrect rejection
107.184.77.132,100,2019-10-03,05:06:06,R_1IQ45dxpuVN9cjf,50,Female,30,NA,164,164,6,correct,low,correct identification
174.45.95.29,100,2019-10-03,05:07:25,R_ehetwsQgLsp2729,95,Female,51,2,176,176,6,correct,high,correct identification
104.56.128.199,100,2019-10-03,05:07:25,R_3GjQD9wt7JXKTji,90,Male,43,2,176,170,7,correct,high,correct rejection
172.58.188.244,100,2019-10-03,05:07:37,R_10xcEw43LPw8n7d,65,Female,36,NA,164,164,6,correct,medium,correct identification
73.228.53.96,100,2019-10-03,05:07:50,R_3NwaVMY9ldot3Zw,55,Male,47,NA,164,164,6,correct,medium,correct identification
67.6.134.7,100,2019-10-03,05:07:53,R_3L2bcF512KJMnGL,75,Male,49,2,176,176,6,correct,medium,correct identification
107.130.200.124,100,2019-10-03,05:08:45,R_33dkzZ8mpmjYVB0,41,Female,47,NA,173,164,7,correct,low,correct rejection
24.17.220.150,100,2019-10-03,05:09:54,R_xra1pn4K5UtTiQF,90,Female,45,NA,170,176,7,correct,high,correct rejection
173.23.42.215,100,2019-10-03,05:10:35,R_1QuRxPy6VoaBgvM,85,Female,45,2,164,173,7,correct,high,correct rejection
23.120.240.219,100,2019-10-03,05:11:51,R_07oSS6JiqhDJOpz,97,Male,26,NA,170,176,7,correct,high,correct rejection
72.223.127.198,100,2019-10-03,05:12:30,R_2V2qTJDvwW39DyK,42,Female,48,NA,176,170,7,correct,low,correct rejection
76.183.210.7,100,2019-10-03,05:13:07,R_3flxOoih2rAPKvE,25,Female,35,NA,170,176,7,correct,low,correct rejection
47.7.137.224,100,2019-10-03,05:13:49,R_1BrH4OeWBMgLNAt,75,Female,54,2,173,164,7,correct,medium,correct rejection
216.144.160.85,100,2019-10-03,05:14:15,R_2Xp4BCzQQ5tNCXo,65,Male,35,2,176,176,6,correct,medium,correct identification
173.81.52.64,100,2019-10-03,05:14:23,R_0MJS1oYUfTbZqOR,85,Male,28,NA,164,173,5,incorrect,high,ta filler id
73.41.214.126,100,2019-10-03,05:14:33,R_reiu6TjqZ83vT4l,80,Male,55,2,164,164,6,correct,medium,correct identification
69.137.232.87,100,2019-10-03,05:14:49,R_3Jfy2B64POS4tBK,82,Male,38,NA,173,164,7,correct,high,correct rejection
24.59.96.241,100,2019-10-03,05:14:58,R_10qkL62ugUptc38,75,Male,31,2,170,170,3,correct,medium,correct identification
99.3.173.161,100,2019-10-03,05:15:03,R_3Rwn4nbRvWahBDO,100,Female,59,NA,173,173,5,correct,high,correct identification
174.108.234.34,100,2019-10-03,05:15:17,R_2QgOe8YRMHeLQxa,75,Male,48,NA,173,164,2,incorrect,medium,ta filler id
65.175.166.204,100,2019-10-03,05:16:43,R_3PpiauCG9eTWDT8,25,Female,60,NA,173,173,5,correct,low,correct identification
73.155.33.211,100,2019-10-03,05:17:14,R_1reUcczuIGtZwb2,50,Female,39,NA,173,173,5,correct,low,correct identification
71.9.180.235,100,2019-10-03,05:17:55,R_32L69awscWJfHzi,70,Female,50,2,173,173,4,incorrect,medium,tp filler id
65.25.228.26,100,2019-10-03,05:19:53,R_2AQe3Yyd7TW74OW,90,Female,66,2,176,170,7,correct,high,correct rejection
68.194.34.29,100,2019-10-03,05:20:52,R_2cq5VTSJCCgoCid,30,Male,36,NA,176,176,6,correct,low,correct identification
172.56.5.219,100,2019-10-03,05:21:07,R_1EhqA7odcQGa1b7,80,Male,46,NA,164,173,7,correct,medium,correct rejection
173.175.5.197,100,2019-10-03,05:21:30,R_vTuYsh4zlV7zexP,95,Female,61,2,164,164,6,correct,high,correct identification
73.91.220.87,100,2019-10-03,05:22:35,R_2VJvkZgLOrEoCno,19,Female,56,NA,164,173,7,correct,low,correct rejection
73.90.187.94,100,2019-10-03,05:22:37,R_3iw0ZmR5zqUQnHt,100,Female,49,NA,173,164,7,correct,high,correct rejection
174.200.19.122,100,2019-10-03,05:25:15,R_XU5Mb0r90OnqaOZ,82,Male,26,NA,170,170,3,correct,high,correct identification
174.193.10.22,100,2019-10-03,05:28:58,R_3Eo49sluEcqOf5b,50,Female,37,2,170,176,7,correct,low,correct rejection
174.231.132.94,100,2019-10-03,05:29:32,R_24iJKtZg039vii8,75,Female,48,2,164,173,7,correct,medium,correct rejection
174.207.6.4,100,2019-10-03,05:30:08,R_1DSwabz0C1txGxe,60,Female,42,NA,173,173,2,incorrect,medium,tp filler id
108.29.172.70,100,2019-10-03,05:30:11,R_24tGtZzUnJWjl7W,31,Male,30,NA,176,170,7,correct,low,correct rejection
74.70.170.251,100,2019-10-03,05:30:13,R_DlglwuKRw4titfb,25,Female,52,NA,164,164,5,incorrect,low,tp filler id
216.67.113.151,100,2019-10-03,05:31:38,R_2S0Oz1rJ3nxBxWc,90,Male,42,2,170,170,3,correct,high,correct identification
206.13.104.172,100,2019-10-03,05:33:00,R_3JeYJ8SQQxjFchx,100,Female,51,NA,173,164,7,correct,high,correct rejection
70.114.131.174,100,2019-10-03,05:33:25,R_3PhSxvnn9vV5v67,70,Male,41,2,176,176,7,incorrect,medium,incorrect rejection
70.117.255.89,100,2019-10-03,05:33:42,R_eeNP0JvL6J8Iu9X,90,Female,27,2,173,173,5,correct,high,correct identification
73.96.51.224,100,2019-10-03,05:34:30,R_24iLzAdbjsa5A2Z,60,Male,30,NA,173,164,7,correct,medium,correct rejection
99.203.20.42,100,2019-10-03,05:34:37,R_1pANXpj0wuvCSBD,100,Female,48,NA,176,170,7,correct,high,correct rejection
73.182.209.236,100,2019-10-03,05:34:56,R_3qJQg3iaFfZlrkF,81,Female,35,NA,173,173,5,correct,high,correct identification
71.47.110.167,100,2019-10-03,05:36:47,R_TdWdtpsivj7aXcd,64,Male,32,NA,176,176,2,incorrect,medium,tp filler id
66.44.39.133,100,2019-10-03,05:38:39,R_BslEniz8MOndXb3,50,Male,29,NA,170,176,7,correct,low,correct rejection
68.199.14.251,100,2019-10-03,05:40:35,R_1oBHmzJQpJocf9t,95,Female,66,2,173,173,5,correct,high,correct identification
90.249.186.179,100,2019-10-03,05:40:44,R_1K2c7XUpENg1BBz,92,Male,55,NA,173,164,7,correct,high,correct rejection
68.204.96.239,100,2019-10-03,05:40:56,R_2qEgZfkxR2zMrJN,80,Female,37,NA,164,173,7,correct,medium,correct rejection
